,DomainLength,TLD,TLDLength,NoOfSubDomain,LetterRatioInURL,label
2809,23,com,3,1,0.9302325581395349,1
2810,26,com,3,3,0.8695652173913043,0
2811,14,th,2,1,0.9230769230769231,0
2812,13,fr,2,0,0.96,0
2813,15,com,3,1,0.9285714285714286,1
2814,50,com,3,3,0.9473684210526315,0
2815,14,com,3,1,0.9230769230769231,1
2816,19,biz,3,1,0.9444444444444444,1
2817,28,de,2,1,0.9433962264150944,1
2818,15,pe,2,1,0.9285714285714286,1
2819,15,com,3,1,0.9285714285714286,1
2820,17,in,2,1,0.9375,0
2821,13,com,3,1,0.9166666666666666,1
2822,24,com,3,1,0.9565217391304348,0
2823,13,org,3,1,0.9166666666666666,1
2824,13,ee,2,1,0.9166666666666666,1
2825,27,com,3,1,0.9615384615384616,1
2826,15,vn,2,1,0.9285714285714286,0
2827,39,com,3,1,0.9736842105263158,1
2828,18,com,3,0,0.9714285714285714,1
2829,14,com,3,1,0.9230769230769231,1
2830,19,com,3,1,0.9444444444444444,1
2831,32,link,4,1,0.6666666666666666,0
2832,31,website,7,1,0.9491525423728814,0
2833,16,com,3,1,0.9333333333333333,0
2834,29,com,3,1,0.9454545454545454,0
2835,15,net,3,1,0.9285714285714286,1
2836,11,com,3,0,0.9523809523809523,0
2837,9,dk,2,0,0.9411764705882353,1
2838,20,net,3,1,0.9473684210526315,0
2839,41,com,3,3,0.8450704225352113,0
2840,16,org,3,1,0.9333333333333333,1
2841,16,com,3,1,0.9333333333333333,1
2842,10,mx,2,1,0.8235294117647058,0
2843,17,com,3,1,0.9375,1
2844,26,ro,2,1,0.9387755102040817,1
2845,23,com,3,1,0.9047619047619048,0
2846,11,edu,3,1,0.9,1
2847,17,com,3,1,0.9375,1
2848,15,com,3,0,0.9655172413793104,0
2849,23,com,3,1,0.9302325581395349,1
2850,12,sn,2,1,0.9090909090909091,0
2851,20,com,3,1,0.9473684210526315,1
2852,11,com,3,1,0.9,1
2853,10,eus,3,0,0.9473684210526315,1
2854,36,com,3,1,0.9565217391304348,0
2855,38,com,3,1,0.972972972972973,0
2856,32,com,3,2,0.9152542372881356,1
2857,23,kr,2,2,0.7567567567567568,0
2858,28,mx,2,2,0.9433962264150944,0
2859,16,com,3,1,0.9333333333333333,1
2860,15,com,3,1,0.9285714285714286,1
2861,18,cn,2,2,0.9090909090909091,0
2862,12,info,4,0,0.9565217391304348,0
2863,23,com,3,1,0.9545454545454546,0
2864,16,org,3,1,0.9333333333333333,1
2865,13,com,3,0,0.96,1
2866,22,hu,2,1,0.9523809523809523,1
2867,50,com,3,3,0.9473684210526315,0
2868,14,com,3,1,0.88,1
2869,22,com,3,1,0.9,0
2870,212,org,3,11,0.44986449864498645,0
2871,9,id,2,1,0.875,1
2872,16,com,3,1,0.9333333333333333,1
2873,27,com,3,0,0.9811320754716981,0
2874,13,78,2,2,0.0,0
2875,13,biz,3,0,0.96,0
2876,15,com,3,0,0.9655172413793104,0
2877,22,com,3,1,0.9523809523809523,1
2878,17,pl,2,1,0.9032258064516129,1
2879,20,net,3,0,0.9473684210526315,1
2880,14,net,3,1,0.9230769230769231,0
2881,18,net,3,1,0.9411764705882353,1
2882,22,com,3,1,0.9523809523809523,1
2883,29,com,3,1,0.9642857142857143,0
2884,28,at,2,1,0.9230769230769231,0
2885,28,com,3,1,0.9629629629629629,1
2886,13,nl,2,0,0.96,1
2887,8,ro,2,0,0.9333333333333333,0
2888,11,co,2,0,0.9523809523809523,0
2889,16,com,3,1,0.896551724137931,1
2890,25,com,3,1,0.9583333333333334,1
2891,27,com,3,1,0.9615384615384616,0
2892,10,ly,2,0,0.9473684210526315,0
2893,50,com,3,3,0.9473684210526315,0
2894,16,com,3,1,0.9333333333333333,1
2895,51,host,4,3,0.813953488372093,0
2896,10,si,2,1,0.8888888888888888,1
2897,16,com,3,1,0.9333333333333333,0
2898,17,com,3,0,0.9696969696969697,0
2899,10,ly,2,0,0.9473684210526315,0
2900,21,com,3,1,0.95,1
2901,16,com,3,1,0.9333333333333333,1
2902,14,com,3,0,0.9629629629629629,1
2903,14,world,5,0,0.9629629629629629,0
2904,30,com,3,2,0.9285714285714286,0
2905,11,co,2,0,0.9523809523809523,0
2906,24,gd,2,1,0.9565217391304348,0
2907,50,com,3,3,0.9473684210526315,0
2908,14,com,3,1,0.9230769230769231,0
2909,22,com,3,1,0.9523809523809523,1
2910,18,com,3,1,0.9411764705882353,1
2911,18,com,3,1,0.9411764705882353,1
2912,12,com,3,0,0.9565217391304348,1
2913,19,com,3,0,0.972972972972973,0
2914,17,com,3,0,0.9696969696969697,1
2915,23,com,3,0,0.9777777777777777,0
2916,14,ru,2,1,0.9230769230769231,1
2917,12,com,3,0,0.9565217391304348,0
2918,19,com,3,1,0.9444444444444444,0
2919,12,com,3,0,0.9565217391304348,0
2920,11,com,3,0,0.9523809523809523,0
2921,10,nl,2,0,0.9473684210526315,1
2922,26,com,3,1,0.96,0
2923,16,com,3,1,0.9333333333333333,1
2924,18,uk,2,2,0.9090909090909091,1
2925,5,no,2,0,0.75,0
2926,10,nl,2,0,0.9473684210526315,0
2927,11,com,3,0,0.9523809523809523,1
2928,16,com,3,0,0.967741935483871,0
2929,22,es,2,0,0.9767441860465116,1
2930,16,com,3,1,0.9333333333333333,1
2931,15,com,3,1,0.9285714285714286,1
2932,15,com,3,1,0.8888888888888888,1
2933,23,com,3,1,0.9545454545454546,1
2934,21,com,3,1,0.95,1
2935,40,com,3,3,0.918918918918919,0
2936,14,com,3,1,0.9230769230769231,1
2937,17,net,3,1,0.9375,1
2938,24,com,3,1,0.9565217391304348,0
2939,12,ca,2,0,0.9090909090909091,0
2940,13,com,3,0,0.96,1
2941,15,ua,2,1,0.9285714285714286,0
2942,19,br,2,2,0.9142857142857143,1
2943,39,com,3,3,0.9014084507042254,0
2944,18,org,3,1,0.9090909090909091,0
2945,16,com,3,1,0.9333333333333333,0
2946,18,com,3,0,0.9714285714285714,0
2947,15,io,2,0,0.9655172413793104,0
2948,13,app,3,1,0.8695652173913043,0
2949,25,com,3,1,0.9583333333333334,1
2950,16,com,3,1,0.9333333333333333,1
2951,19,id,2,2,0.9142857142857143,0
2952,27,com,3,1,0.9411764705882353,0
2953,15,com,3,1,0.9285714285714286,1
2954,20,com,3,1,0.9473684210526315,0
2955,16,com,3,1,0.9333333333333333,1
2956,15,com,3,1,0.9285714285714286,1
2957,17,ru,2,0,0.9696969696969697,0
2958,14,com,3,1,0.9230769230769231,1
2959,6,to,2,0,0.9090909090909091,0
2960,50,com,3,3,0.9473684210526315,0
2961,50,com,3,3,0.9473684210526315,0
2962,19,com,3,1,0.9444444444444444,1
2963,28,org,3,1,0.9629629629629629,1
2964,14,com,3,1,0.9230769230769231,1
2965,16,cat,3,0,0.967741935483871,0
2966,13,net,3,0,0.96,0
2967,14,ru,2,1,0.9230769230769231,1
2968,25,ru,2,1,0.9583333333333334,1
2969,19,de,2,1,0.9142857142857143,1
2970,18,com,3,1,0.9411764705882353,1
2971,16,org,3,1,0.9333333333333333,1
2972,15,com,3,1,0.9285714285714286,0
2973,21,com,3,1,0.95,0
2974,17,com,3,0,0.9696969696969697,0
2975,6,mn,2,0,0.9090909090909091,1
2976,12,com,3,1,0.9090909090909091,1
2977,22,br,2,2,0.926829268292683,1
2978,14,edu,3,1,0.9230769230769231,1
2979,21,org,3,1,0.95,1
2980,19,tr,2,2,0.9142857142857143,1
2981,15,com,3,1,0.9285714285714286,1
2982,17,ua,2,1,0.9032258064516129,1
2983,17,com,3,1,0.9375,1
2984,17,com,3,1,0.9375,1
2985,28,com,3,3,0.7555555555555555,0
2986,18,com,3,1,0.9411764705882353,1
2987,21,com,3,1,0.8,0
2988,50,com,3,3,0.9473684210526315,0
2989,15,com,3,1,0.9285714285714286,1
2990,11,ch,2,0,0.9,1
2991,20,org,3,1,0.9473684210526315,1
2992,11,com,3,0,0.9523809523809523,1
2993,17,com,3,1,0.9375,1
2994,18,work,4,1,0.9411764705882353,0
2995,23,com,3,1,0.9302325581395349,0
2996,13,com,3,1,0.7619047619047619,1
2997,14,ru,2,1,0.9230769230769231,1
2998,14,tr,2,1,0.9230769230769231,0
2999,42,com,3,3,0.95,0
3000,20,com,3,1,0.9473684210526315,0
3001,26,org,3,1,0.96,1
3002,19,it,2,1,0.9444444444444444,1
3003,20,com,3,1,0.9473684210526315,0
3004,19,com,3,0,0.5925925925925926,0
3005,13,com,3,0,0.96,1
3006,18,com,3,0,0.9411764705882353,1
3007,24,com,3,1,0.9333333333333333,1
3008,12,com,3,0,0.9565217391304348,1
3009,11,vc,2,0,0.9523809523809523,1
3010,12,uk,2,1,0.9090909090909091,0
3011,39,com,3,3,0.8181818181818182,0
3012,28,org,3,1,0.9629629629629629,1
3013,17,com,3,1,0.9032258064516129,1
3014,22,com,3,1,0.9523809523809523,0
3015,27,com,3,2,0.92,0
3016,17,com,3,1,0.9375,1
3017,17,net,3,1,0.9375,1
3018,34,com,3,1,0.9538461538461539,0
3019,12,br,2,1,0.8571428571428571,0
3020,25,com,3,0,0.9795918367346939,0
3021,11,net,3,0,0.9523809523809523,0
3022,19,com,3,1,0.9444444444444444,1
3023,18,com,3,1,0.9411764705882353,1
3024,15,com,3,1,0.9285714285714286,1
3025,16,fi,2,1,0.9333333333333333,1
3026,15,com,3,1,0.9285714285714286,1
3027,16,in,2,1,0.9333333333333333,1
3028,27,com,3,1,0.9615384615384616,1
3029,25,net,3,2,0.9361702127659575,1
3030,12,com,3,1,0.9090909090909091,1
3031,23,com,3,1,0.9545454545454546,0
3032,22,com,3,1,0.9523809523809523,1
3033,20,com,3,1,0.9473684210526315,1
3034,17,com,3,0,0.9696969696969697,1
3035,21,edu,3,2,0.9230769230769231,1
3036,23,com,3,0,0.9545454545454546,0
3037,17,com,3,1,0.9375,1
3038,20,com,3,1,0.9473684210526315,1
3039,15,com,3,1,0.9285714285714286,0
3040,18,com,3,1,0.9411764705882353,1
3041,50,com,3,3,0.9473684210526315,0
3042,19,app,3,1,0.9142857142857143,0
3043,34,com,3,1,0.9375,1
3044,17,net,3,1,0.9375,1
3045,18,com,3,1,0.9411764705882353,1
3046,30,es,2,1,0.9655172413793104,0
3047,13,27,2,2,0.0,0
3048,22,com,3,1,0.9523809523809523,1
3049,24,com,3,1,0.9565217391304348,1
3050,12,org,3,1,0.9090909090909091,1
3051,17,com,3,1,0.9375,1
3052,22,it,2,1,0.9523809523809523,0
3053,23,com,3,1,0.9545454545454546,0
3054,14,net,3,0,0.9629629629629629,1
3055,23,website,7,1,0.9302325581395349,0
3056,19,com,3,1,0.9444444444444444,1
3057,17,com,3,1,0.9375,0
3058,18,com,3,1,0.9411764705882353,0
3059,23,com,3,1,0.9545454545454546,1
3060,13,78,2,2,0.0,0
3061,11,de,2,1,0.7777777777777778,1
3062,19,com,3,0,0.972972972972973,0
3063,27,com,3,1,0.9615384615384616,0
3064,33,com,3,1,0.96875,0
3065,28,com,3,2,0.9433962264150944,1
3066,15,com,3,1,0.9285714285714286,1
3067,42,com,3,3,0.95,0
3068,37,ru,2,4,0.7241379310344828,0
3069,15,com,3,1,0.9285714285714286,1
3070,10,38,2,2,0.0,0
3071,16,org,3,1,0.9333333333333333,1
3072,50,com,3,3,0.9473684210526315,0
3073,27,com,3,1,0.9411764705882353,0
3074,26,io,2,1,0.9166666666666666,0
3075,17,org,3,1,0.9375,1
3076,42,com,3,3,0.95,0
3077,11,com,3,0,0.9523809523809523,0
3078,17,tr,2,2,0.9032258064516129,1
3079,18,uk,2,1,0.875,1
3080,22,com,3,1,0.9523809523809523,1
3081,6,com,3,0,0.9090909090909091,0
3082,17,jo,2,1,0.9375,1
3083,17,org,3,1,0.9375,1
3084,13,net,3,0,0.96,0
3085,17,th,2,2,0.8666666666666667,0
3086,17,ru,2,0,0.9696969696969697,0
3087,22,com,3,1,0.9523809523809523,1
3088,9,sa,2,0,0.9411764705882353,0
3089,24,uk,2,1,0.9565217391304348,0
3090,16,com,3,1,0.9333333333333333,1
3091,18,edu,3,1,0.9411764705882353,1
3092,20,org,3,1,0.9473684210526315,1
3093,26,fr,2,1,0.96,1
3094,20,com,3,1,0.9473684210526315,1
3095,12,org,3,1,0.9090909090909091,1
3096,25,io,2,1,0.75,0
3097,9,com,3,0,0.9411764705882353,0
3098,14,com,3,1,0.9230769230769231,1
3099,16,com,3,1,0.9333333333333333,1
3100,17,com,3,1,0.9375,1
3101,24,com,3,1,0.9333333333333333,1
3102,25,com,3,1,0.9583333333333334,1
3103,46,com,3,3,0.8051948051948052,0
3104,19,com,3,1,0.9444444444444444,1
3105,20,de,2,1,0.918918918918919,1
3106,27,ag,2,2,0.92,0
3107,21,com,3,1,0.95,1
3108,22,com,3,2,0.926829268292683,1
3109,47,com,3,3,0.9555555555555556,0
3110,15,np,2,1,0.9285714285714286,0
3111,17,ar,2,1,0.9375,0
3112,50,com,3,3,0.9473684210526315,0
3113,18,edu,3,1,0.9411764705882353,1
3114,16,com,3,1,0.9333333333333333,0
3115,16,org,3,1,0.9333333333333333,1
3116,21,com,3,1,0.8648648648648649,1
3117,21,com,3,1,0.9230769230769231,0
3118,16,gov,3,1,0.9333333333333333,1
3119,16,com,3,1,0.9333333333333333,1
3120,54,com,3,4,0.9411764705882353,0
3121,20,com,3,1,0.9473684210526315,0
3122,13,com,3,1,0.9166666666666666,0
3123,18,com,3,0,0.9411764705882353,0
3124,17,com,3,1,0.9375,0
3125,22,com,3,1,0.9523809523809523,1
3126,30,bid,3,4,0.6363636363636364,0
3127,25,nf,2,1,0.9583333333333334,0
3128,24,com,3,1,0.9565217391304348,0
3129,14,link,4,1,0.9230769230769231,0
3130,8,nu,2,0,0.9333333333333333,0
3131,16,com,3,1,0.9333333333333333,1
3132,42,com,3,3,0.95,0
3133,23,cz,2,1,0.9302325581395349,1
3134,17,ru,2,0,0.9696969696969697,0
3135,14,com,3,0,0.9629629629629629,0
3136,21,au,2,2,0.9230769230769231,0
3137,18,com,3,1,0.9411764705882353,1
3138,42,br,2,5,0.9230769230769231,0
3139,34,com,3,1,0.9696969696969697,1
3140,19,com,3,1,0.9444444444444444,1
3141,16,com,3,1,0.9333333333333333,1
3142,15,org,3,1,0.9285714285714286,1
3143,14,com,3,0,0.9629629629629629,1
3144,14,uy,2,2,0.88,1
3145,42,com,3,3,0.95,0
3146,16,org,3,1,0.9333333333333333,1
3147,18,com,3,1,0.9411764705882353,0
3148,24,com,3,1,0.9565217391304348,1
3149,11,com,3,0,0.9523809523809523,0
3150,15,com,3,1,0.8888888888888888,0
3151,12,com,3,0,0.9565217391304348,0
3152,27,com,3,1,0.9615384615384616,1
3153,39,com,3,3,0.9166666666666666,0
3154,17,com,3,1,0.9375,1
3155,35,com,3,3,0.90625,0
3156,17,com,3,1,0.9375,0
3157,10,com,3,0,0.9473684210526315,0
3158,18,com,3,0,0.9714285714285714,0
3159,15,dev,3,1,0.9285714285714286,0
3160,15,hu,2,0,0.9655172413793104,1
3161,20,cn,2,2,0.918918918918919,0
3162,25,com,3,1,0.9583333333333334,1
3163,19,com,3,1,0.9444444444444444,1
3164,27,info,4,1,0.92,0
3165,14,com,3,1,0.9230769230769231,1
3166,21,com,3,1,0.95,1
3167,50,com,3,3,0.9473684210526315,0
3168,18,kr,2,2,0.9090909090909091,1
3169,29,net,3,1,0.8163265306122449,0
3170,16,org,3,1,0.9333333333333333,1
3171,9,sa,2,0,0.9411764705882353,0
3172,28,com,3,1,0.9629629629629629,1
3173,29,com,3,1,0.9454545454545454,0
3174,14,com,3,0,0.9629629629629629,0
3175,57,com,3,1,0.8823529411764706,0
3176,19,cz,2,1,0.9444444444444444,1
3177,14,com,3,1,0.9230769230769231,1
3178,20,com,3,1,0.918918918918919,1
3179,17,org,3,1,0.9375,1
3180,25,com,3,1,0.9361702127659575,1
3181,13,app,3,1,0.8695652173913043,0
3182,16,cl,2,1,0.9333333333333333,0
3183,12,pro,3,0,0.9565217391304348,1
3184,12,com,3,1,0.9090909090909091,1
3185,50,com,3,3,0.9473684210526315,0
3186,54,com,3,4,0.9411764705882353,0
3187,21,net,3,1,0.95,0
3188,15,com,3,1,0.9285714285714286,0
3189,21,org,3,0,0.975609756097561,0
3190,21,com,3,1,0.95,1
3191,61,com,3,1,0.7021276595744681,0
3192,21,pro,3,0,0.975609756097561,0
3193,13,edu,3,1,0.9166666666666666,1
3194,24,br,2,2,0.9333333333333333,0
3195,33,com,3,1,0.8214285714285714,0
3196,16,club,4,0,0.9333333333333333,0
3197,15,com,3,1,0.8888888888888888,1
3198,42,com,3,2,0.782608695652174,0
3199,14,226,3,2,0.0,0
3200,22,com,3,1,0.9523809523809523,1
3201,29,com,3,1,0.9259259259259259,0
3202,11,com,3,0,0.9523809523809523,0
3203,42,com,3,3,0.95,0
3204,24,com,3,1,0.9565217391304348,0
3205,19,com,3,1,0.9142857142857143,1
3206,12,su,2,0,0.9565217391304348,1
3207,18,au,2,1,0.9411764705882353,0
3208,20,com,3,1,0.9473684210526315,1
3209,21,com,3,1,0.95,1
3210,18,com,3,1,0.875,1
3211,28,com,3,1,0.9629629629629629,0
3212,23,com,3,1,0.9047619047619048,1
3213,19,com,3,0,0.5925925925925926,0
3214,20,br,2,2,0.918918918918919,1
3215,21,com,3,1,0.8947368421052632,1
3216,22,com,3,1,0.9,0
3217,14,sa,2,1,0.88,1
3218,32,com,3,1,0.967741935483871,0
3219,20,com,3,0,0.9743589743589743,0
3220,21,ru,2,1,0.95,0
3221,44,com,3,5,0.926829268292683,0
3222,16,org,3,1,0.9333333333333333,1
3223,19,com,3,1,0.9444444444444444,1
3224,23,de,2,1,0.9545454545454546,1
3225,18,uk,2,2,0.9090909090909091,1
3226,24,com,3,3,0.8571428571428571,0
3227,17,ru,2,1,0.9032258064516129,1
3228,36,com,3,3,0.9411764705882353,0
3229,22,com,3,0,0.926829268292683,0
3230,20,com,3,1,0.9473684210526315,1
3231,29,com,3,1,0.9642857142857143,1
3232,22,com,3,1,0.9523809523809523,1
3233,18,ru,2,1,0.875,0
3234,17,com,3,1,0.9375,1
3235,20,uk,2,1,0.9473684210526315,0
3236,28,au,2,2,0.9433962264150944,0
3237,12,org,3,0,0.9565217391304348,1
3238,31,com,3,1,0.8928571428571429,0
3239,21,ua,2,2,0.9230769230769231,0
3240,22,com,3,1,0.9523809523809523,1
3241,11,com,3,0,0.9523809523809523,1
3242,23,com,3,1,0.9545454545454546,1
3243,13,com,3,0,0.96,0
3244,17,uk,2,2,0.9032258064516129,1
3245,17,com,3,1,0.9032258064516129,0
3246,17,org,3,1,0.9375,1
3247,28,com,3,1,0.9629629629629629,0
3248,27,it,2,2,0.9411764705882353,1
3249,35,com,3,1,0.9552238805970149,0
3250,40,com,3,4,0.918918918918919,0
3251,24,info,4,1,0.9565217391304348,0
3252,19,org,3,1,0.9444444444444444,1
3253,29,com,3,0,0.9824561403508771,0
3254,18,cn,2,2,0.9090909090909091,0
3255,21,com,3,1,0.95,1
3256,7,ms,2,0,0.8333333333333334,0
3257,54,com,3,4,0.9411764705882353,0
3258,7,bz,2,0,0.9230769230769231,0
3259,20,de,2,1,0.9473684210526315,1
3260,15,com,3,1,0.9285714285714286,0
3261,16,gov,3,1,0.9333333333333333,1
3262,29,com,3,1,0.9454545454545454,0
3263,50,com,3,3,0.9473684210526315,0
3264,19,edu,3,2,0.8823529411764706,1
3265,19,com,3,0,0.972972972972973,1
3266,12,lk,2,0,0.9565217391304348,0
3267,20,com,3,1,0.918918918918919,1
3268,18,com,3,0,0.9714285714285714,0
3269,31,org,3,1,0.9666666666666667,1
3270,50,com,3,3,0.9473684210526315,0
3271,13,hu,2,1,0.9166666666666666,1
3272,19,com,3,1,0.9444444444444444,1
3273,23,com,3,1,0.9545454545454546,0
3274,27,com,3,1,0.9615384615384616,0
3275,14,191,3,2,0.0,0
3276,15,mil,3,1,0.9285714285714286,1
3277,37,com,3,1,0.9722222222222222,0
3278,22,com,3,1,0.9,0
3279,19,org,3,1,0.9444444444444444,1
3280,14,com,3,1,0.8333333333333334,0
3281,22,com,3,1,0.926829268292683,1
3282,22,com,3,1,0.9523809523809523,0
3283,13,com,3,0,0.96,1
3284,21,au,2,1,0.95,0
3285,18,ro,2,1,0.9411764705882353,0
3286,32,com,3,1,0.967741935483871,1
3287,18,com,3,1,0.9411764705882353,1
3288,19,com,3,1,0.9444444444444444,0
3289,24,net,3,1,0.9565217391304348,0
3290,9,com,3,0,0.875,1
3291,14,de,2,0,0.9629629629629629,0
3292,12,kz,2,0,0.9090909090909091,0
3293,15,ie,2,1,0.9285714285714286,0
3294,15,com,3,1,0.9285714285714286,1
3295,15,de,2,1,0.9285714285714286,0
3296,14,com,3,0,0.9629629629629629,0
3297,37,com,3,1,0.9722222222222222,1
3298,11,net,3,0,0.9523809523809523,0
3299,21,net,3,1,0.95,0
3300,13,com,3,1,0.9166666666666666,1
3301,14,de,2,1,0.9230769230769231,1
3302,25,com,3,1,0.9361702127659575,1
3303,14,pe,2,1,0.9230769230769231,0
3304,18,com,3,0,0.9714285714285714,1
3305,15,info,4,1,0.8888888888888888,1
3306,17,uk,2,1,0.9375,1
3307,16,vn,2,0,0.967741935483871,0
3308,60,com,3,3,0.6956521739130435,0
3309,14,no,2,1,0.9230769230769231,1
3310,10,com,3,0,0.9473684210526315,0
3311,9,com,3,0,0.8,0
3312,61,com,3,1,0.7676767676767676,0
3313,18,com,3,0,0.9714285714285714,0
3314,44,com,3,1,0.9135802469135802,0
3315,15,dk,2,1,0.9285714285714286,1
3316,20,com,3,1,0.9473684210526315,1
3317,21,com,3,1,0.95,0
3318,6,ly,2,0,0.9090909090909091,0
3319,36,com,3,1,0.9253731343283582,0
3320,17,com,3,1,0.9375,1
3321,12,com,3,0,0.9565217391304348,0
3322,27,com,3,1,0.9615384615384616,1
3323,34,com,3,1,0.9696969696969697,1
3324,33,com,3,3,0.8620689655172413,0
3325,14,162,3,2,0.0,0
3326,20,com,3,1,0.9473684210526315,1
3327,14,es,2,1,0.9230769230769231,1
3328,16,com,3,0,0.967741935483871,0
3329,8,nl,2,0,0.9333333333333333,0
3330,12,com,3,1,0.9090909090909091,1
3331,9,co,2,0,0.9411764705882353,0
3332,15,com,3,1,0.9285714285714286,0
3333,22,com,3,1,0.9523809523809523,1
3334,22,com,3,1,0.9523809523809523,1
3335,16,org,3,1,0.9333333333333333,1
3336,23,de,2,1,0.9047619047619048,1
3337,21,com,3,0,0.975609756097561,1
3338,50,com,3,3,0.9473684210526315,0
3339,19,id,2,1,0.9444444444444444,0
3340,32,com,3,1,0.967741935483871,1
3341,16,com,3,1,0.9333333333333333,0
3342,12,com,3,1,0.9090909090909091,1
3343,10,com,3,1,0.8888888888888888,1
3344,36,com,3,2,0.9565217391304348,0
3345,15,com,3,1,0.9285714285714286,1
3346,9,hu,2,1,0.875,1
3347,15,com,3,1,0.9285714285714286,1
3348,16,org,3,1,0.9333333333333333,1
3349,17,ru,2,0,0.9696969696969697,0
3350,9,pl,2,0,0.9411764705882353,0
3351,17,com,3,1,0.9375,1
3352,13,ru,2,1,0.9166666666666666,0
3353,20,com,3,1,0.9473684210526315,1
3354,27,uk,2,2,0.9411764705882353,1
3355,17,com,3,1,0.9375,1
3356,22,com,3,1,0.9523809523809523,1
3357,18,com,3,1,0.9411764705882353,1
3358,45,com,3,1,0.9411764705882353,1
3359,15,com,3,1,0.9285714285714286,0
3360,16,com,3,1,0.9333333333333333,1
3361,21,ru,2,1,0.95,0
3362,16,com,3,1,0.9333333333333333,1
3363,21,com,3,1,0.95,0
3364,11,int,3,1,0.9,1
3365,16,org,3,1,0.9333333333333333,1
3366,24,com,3,1,0.9333333333333333,1
3367,15,com,3,1,0.9285714285714286,0
3368,20,de,2,1,0.9473684210526315,1
3369,16,com,3,1,0.9333333333333333,0
3370,24,io,2,1,0.8837209302325582,0
3371,19,com,3,1,0.9444444444444444,1
3372,24,net,3,1,0.8837209302325582,0
3373,10,com,3,0,0.9473684210526315,0
3374,16,pt,2,1,0.9333333333333333,0
3375,14,162,3,2,0.0,0
3376,16,ro,2,0,0.967741935483871,1
3377,26,com,3,1,0.96,1
3378,13,ma,2,1,0.9166666666666666,0
3379,21,com,3,1,0.95,1
3380,21,com,3,1,0.9230769230769231,1
3381,15,com,3,1,0.9285714285714286,0
3382,16,com,3,1,0.9333333333333333,1
3383,16,ru,2,1,0.9333333333333333,0
3384,15,net,3,1,0.9285714285714286,1
3385,22,com,3,0,0.9767441860465116,0
3386,10,com,3,0,0.9473684210526315,1
3387,13,com,3,1,0.9166666666666666,0
3388,15,es,2,1,0.9285714285714286,1
3389,22,nz,2,2,0.926829268292683,1
3390,32,net,3,3,0.9333333333333333,0
3391,16,com,3,1,0.9333333333333333,1
3392,14,com,3,1,0.9230769230769231,0
3393,13,org,3,1,0.9166666666666666,1
3394,10,fr,2,1,0.8888888888888888,0
3395,19,com,3,0,0.972972972972973,0
3396,16,com,3,1,0.9333333333333333,0
3397,13,gr,2,1,0.9166666666666666,1
3398,40,com,3,3,0.8732394366197183,0
3399,38,com,3,1,0.972972972972973,1
3400,29,com,3,1,0.9642857142857143,0
3401,34,ru,2,3,0.9206349206349206,0
3402,36,com,3,1,0.9714285714285714,1
3403,17,com,3,1,0.9375,1
3404,18,com,3,1,0.9411764705882353,1
3405,20,com,3,0,0.9743589743589743,0
3406,23,com,3,0,0.9777777777777777,0
3407,19,com,3,1,0.9444444444444444,0
3408,17,com,3,0,0.9696969696969697,1
3409,20,com,3,1,0.9473684210526315,1
3410,12,mn,2,1,0.9090909090909091,0
3411,8,sk,2,0,0.9333333333333333,0
3412,23,com,3,1,0.9545454545454546,1
3413,19,com,3,1,0.9444444444444444,1
3414,29,com,3,3,0.7659574468085106,0
3415,11,gr,2,1,0.9,1
3416,50,com,3,3,0.9473684210526315,0
3417,10,com,3,0,0.9473684210526315,0
3418,26,info,4,1,0.96,1
3419,16,fr,2,0,0.9333333333333333,0
3420,15,in,2,2,0.75,0
3421,16,com,3,1,0.9333333333333333,1
3422,14,edu,3,2,0.88,1
3423,31,net,3,1,0.9666666666666667,0
3424,15,com,3,1,0.9285714285714286,1
3425,16,com,3,1,0.9333333333333333,0
3426,15,guru,4,0,0.9655172413793104,1
3427,16,com,3,1,0.9333333333333333,1
3428,15,com,3,1,0.9285714285714286,1
3429,21,com,3,2,0.9230769230769231,1
3430,18,com,3,0,0.9714285714285714,0
3431,23,link,4,1,0.85,0
3432,13,uk,2,2,0.8695652173913043,1
3433,18,com,3,0,0.9714285714285714,0
3434,50,com,3,3,0.9473684210526315,0
3435,50,com,3,3,0.9473684210526315,0
3436,29,com,3,1,0.9642857142857143,1
3437,35,com,3,1,0.90625,0
3438,27,com,3,1,0.9615384615384616,0
3439,23,com,3,1,0.9302325581395349,1
3440,15,com,3,1,0.9285714285714286,1
3441,42,com,3,3,0.95,0
3442,14,com,3,1,0.9230769230769231,1
3443,24,com,3,0,0.9787234042553191,0
3444,16,gov,3,1,0.9333333333333333,1
3445,30,com,3,4,0.9090909090909091,0
3446,16,com,3,1,0.896551724137931,1
3447,11,com,3,0,0.9523809523809523,1
3448,15,com,3,1,0.9285714285714286,1
3449,12,com,3,0,0.9090909090909091,0
3450,16,com,3,0,0.967741935483871,1
3451,21,com,3,1,0.9230769230769231,0
3452,16,nl,2,1,0.9333333333333333,1
3453,19,com,3,1,0.9444444444444444,1
3454,16,com,3,1,0.9333333333333333,0
3455,17,gr,2,1,0.9032258064516129,0
3456,17,com,3,1,0.9375,1
3457,21,com,3,1,0.95,1
3458,16,com,3,1,0.9333333333333333,1
3459,14,com,3,0,0.9629629629629629,0
